#q1           q2            q3            q4            q5            q6            q7            q8            q9            q10           q11           q12           q13           q14           q15           q16           lamb9         lamb10        lamb11        lamb12        lamb13        lamb14        lamb15        lamb16        
4.1408682857661322e-16  1.0000000000000053e+00  6.4755929136254983e-02  3.0416410302162182e+00  6.9206587284399546e-01  1.5713157532151870e+01  7.8949261960993891e+00  1.1656658772853945e+02  1.0501782650730878e+02  1.1494697986683352e+03  1.6401273185421207e+03  1.4452079325233783e+04  2.9920919962290849e+04  2.2604716551288057e+05  6.3359249808562675e+05  4.3268937111681057e+06  2.8815799505422783e-02  5.0736435694445259e-01  -8.7065588699500422e-03  -1.0303159887830792e-03  -1.6858012514560429e-04  -6.5731241171563692e-07  1.2006783311895859e-06  8.2628942948124417e-08  
1.6597770793363778e-17  1.0000000000000002e+00  -2.1164225001615419e-04  2.9943990309356039e+00  -1.4817168085615037e-03  1.4915844685403346e+01  -8.7009548601822730e-03  1.0382085790168634e+02  -2.0391103612816163e-02  9.2731374961416839e+02  8.9049142135190584e-01  1.0103450466007527e+04  3.2267257732699981e+01  1.2983856921388689e+05  8.8579886431519003e+02  1.9213888213114920e+06  -1.7988567460072992e-04  4.9861753095497990e-01  8.2657716698641357e-05  2.2667769255935939e-04  -4.1283167727880653e-06  5.0807894488097442e-07  -5.8246306773045535e-08  5.3361478096056478e-09  
5.4107051174229787e-17  9.9999999999999978e-01  1.5844286400187205e-01  3.0613599899043971e+00  1.6230010531186716e+00  1.6205234231304082e+01  1.7824902939108988e+01  1.2638767946272365e+02  2.2978827200944926e+02  1.3461786615256433e+03  3.5051014388173212e+03  1.8663888491435020e+04  6.2931581505744361e+04  3.2466794504912751e+05  1.3197495184506057e+06  6.8753794092372581e+06  7.8459017170977960e-02  5.0262586206519644e-01  -2.6241176923770610e-02  5.9418566013488448e-04  -7.3530102186561373e-06  5.2320440284626194e-08  -2.0096530781165954e-10  3.2139860902834330e-13  
-2.2083081857758375e-17  1.0000000000000004e+00  -7.0756619174942664e-02  2.9859917625057144e+00  -7.0541787358336172e-01  1.4843682203699698e+01  -7.3491590988936011e+00  1.0356057251843031e+02  -8.7201502911519441e+01  9.3442092621274446e+02  -1.1830974342360662e+03  1.0396485528358739e+04  -1.8197271710580957e+04  1.3823854344890593e+05  -3.1414529761987552e+05  2.1478132138387472e+06  -3.4715215044851928e-02  4.9395018848030631e-01  1.1113689571301773e-02  1.1770769926524947e-03  1.1328766173320641e-04  9.1046248689234650e-06  5.3489785250478166e-07  1.9278125855688293e-08  
7.3580255478508476e-17  1.0000000000000000e+00  1.8718480785330863e-01  3.0805752237341824e+00  1.9270179977261983e+00  1.6611160703073352e+01  2.1403978644972163e+01  1.3409059370379552e+02  2.8136319326572658e+02  1.5018005354808631e+03  4.4188932096369299e+03  2.2165377104792537e+04  8.2543333150609469e+04  4.1369483427244727e+05  1.8197907653710274e+06  9.4425151374222711e+06  9.2729180789243151e-02  5.0244555555164339e-01  -3.1056672370314439e-02  1.0331443209670307e-03  -2.1799932061158579e-05  2.8640006851620523e-07  -2.1528236746960450e-09  7.1682482997254872e-12  
-9.1405706950953339e-17  1.0000000000000000e+00  -8.1750533622813731e-02  3.0159565703312254e+00  -8.2250453514734889e-01  1.5308346182426282e+01  -8.7356459557217931e+00  1.1031542292056429e+02  -1.0676076456979298e+02  1.0404458603344196e+03  -1.5074784460045280e+03  1.2246410628469406e+04  -2.4384787696234951e+04  1.7429450675815804e+05  -4.4737188633942563e+05  2.9310032290684595e+06  -4.0780412928340490e-02  5.0063788888470184e-01  1.3606001792552228e-02  1.7122864096658842e-04  1.2217421876910113e-06  5.1008962315801714e-09  1.1653068041983048e-11  1.1272524814843527e-14  
6.6389038184605904e-17  1.0000000000000000e+00  3.3142835244932584e-02  2.9961341231491230e+00  3.3031078563917265e-01  1.4953570754042232e+01  3.4526785620866423e+00  1.0451036965673416e+02  4.1211054227645398e+01  9.4003273330813579e+02  5.6330714693057746e+02  1.0351707221121951e+04  8.7331384613557657e+03  1.3503957917742999e+05  1.5187918834943938e+05  2.0387289087767135e+06  1.6611115922879494e-02  4.9844509028987416e-01  -5.5250205912227629e-03  3.1059095506860913e-04  -4.7983105378293722e-06  -6.2289382727525220e-07  -3.9815545791123930e-08  1.9725418202693239e-09  
-3.0995805945379016e-16  1.0000000000000016e+00  -9.0519124934320780e-02  2.9446730247889619e+00  -9.0036232208438183e-01  1.4296611572452999e+01  -9.2222806908675086e+00  9.6924138663649899e+01  -1.0633742341022091e+02  8.4918291826323946e+02  -1.3896847332195784e+03  9.1970164190283667e+03  -2.0462176468094221e+04  1.1952629334251488e+05  -3.3685924846698256e+05  1.8222624595529940e+06  -4.1322814880672701e-02  4.8115251201861409e-01  1.1397644899070931e-02  3.2359943930716914e-03  5.5179663156704694e-04  6.1682376491687175e-05  5.2999760650331037e-06  2.7011406609220394e-07  
9.5906354618830230e-18  1.0000000000000000e+00  1.9656133892485131e-01  3.0872405706346417e+00  2.0268303128713683e+00  1.6754111531858612e+01  2.2597720854245722e+01  1.3684494845597280e+02  2.9901555511739087e+02  1.5585016172294497e+03  4.7424788501898347e+03  2.3471905701696622e+04  8.9766711222057696e+04  4.4790264258478442e+05  2.0119341039823121e+06  1.0463631038425691e+07  9.7394880286220231e-02  5.0230973204664564e-01  -3.2630179035619711e-02  1.2045537875918389e-03  -2.9583137599705540e-05  4.7273449334483894e-07  -4.4246803307508907e-09  1.8352144464051393e-11  
-3.0466514089025933e-17  1.0000000000000004e+00  7.8147305167355602e-02  3.0144464722761501e+00  7.8574555150735204e-01  1.5279511762610808e+01  8.3356134056321718e+00  1.0981915133263625e+02  1.0168916180350263e+02  1.0314775665914951e+03  1.4321915907737248e+03  1.2070097722196135e+04  2.3087233002307985e+04  1.7048965531500566e+05  4.2169294183647371e+05  2.8408088624202805e+06  3.8995303531674658e-02  5.0055070620306508e-01  -1.3009476899773524e-02  1.6194257379387885e-04  -1.1621596998226677e-06  4.9289099724754792e-09  -1.1520860580083481e-11  1.1465811977797252e-14  
5.9595546044699810e-17  9.9999999999999978e-01  1.3474110485479279e-01  3.0410662310307957e+00  1.3671606456141097e+00  1.5810587974422614e+01  1.4767206483411639e+01  1.1929186185817375e+02  1.8555488793807734e+02  1.2087458912268999e+03  2.7295351093711570e+03  1.5690775275967420e+04  4.6694652489980792e+04  2.5214092707437192e+05  9.2096722538691759e+05  4.8788679882295299e+06  6.7074404070804797e-02  5.0114721348815416e-01  -2.2412828421097358e-02  5.6056407780773817e-04  -9.1253590767551291e-06  9.4315382193182702e-08  -5.6596415451421138e-10  1.5094596790719112e-12  
-1.2194603286146974e-16  1.0000000000000002e+00  1.2165081795918579e-01  3.0343201621783580e+00  1.2318984523474392e+00  1.5672296190942497e+01  1.3250153274587822e+01  1.1677032923997020e+02  1.6530385645788880e+02  1.1605117372388122e+03  2.4057087352734939e+03  1.4681257527894899e+04  4.0552818821385241e+04  2.2872479849150867e+05  7.8476096420548100e+05  4.2751086361163901e+06  6.0569569758006286e-02  5.0114560783358764e-01  -2.0231798526157377e-02  4.2193243832067687e-04  -5.2572975040385966e-06  3.9494711024766920e-08  -1.6606411232282785e-10  3.0151703358930268e-13  
-8.5889789482528030e-17  9.9999999999999967e-01  -1.0183136872012588e-01  3.0243711087666196e+00  -1.0276318909699431e+00  1.5474181176450227e+01  -1.0978155397390060e+01  1.1323579558798910e+02  -1.3544526603571350e+02  1.0942559952522383e+03  -1.9392695282603725e+03  1.3324187126025185e+04  -3.1970821309539366e+04  1.9800949982121584e+05  -6.0117884965079348e+05  3.5052532483137213e+06  -5.0750183022349023e-02  5.0088795342806081e-01  1.6941082973250692e-02  2.8206065729536358e-04  2.7721166945594580e-06  1.6343035436722992e-08  5.3729967865485962e-11  7.6005009225552768e-14  
-9.5673712346006482e-17  1.0000000000000000e+00  1.5265176773606770e-01  3.0534731235213957e+00  1.5562134992781713e+00  1.6057821349572944e+01  1.6959900844997776e+01  1.2376993644426769e+02  2.1617314830480208e+02  1.2951086957910170e+03  3.2462835144245164e+03  1.7534736138015458e+04  5.7098003162039226e+04  2.9621694791645603e+05  1.1666022674374527e+06  6.0604036105043162e+06  7.5859358070479582e-02  5.0163964506954983e-01  -2.5368046688344002e-02  6.8913127124752113e-04  -1.1596085266456809e-05  1.1910939831358954e-07  -6.8634891797177336e-10  1.7096467203861578e-12  
-2.4897414493056940e-17  1.0000000000000004e+00  5.7654096437100170e-02  3.0000681008257262e+00  5.7828076737196876e-01  1.5034245507833862e+01  6.0895796829391289e+00  1.0595026492148321e+02  7.3332731202395038e+01  9.6639705540921318e+02  1.0132722051575513e+03  1.0867337448803664e+04  1.5918466746447366e+04  1.4593352587969336e+05  2.8134565956604859e+05  2.2878255527643035e+06  2.8484201003830995e-02  4.9843002069200115e-01  -9.3348206339081714e-03  3.7616839099817629e-04  -3.7045373579916122e-05  3.9026780147307074e-06  -2.3424151470565081e-07  6.4448247047960887e-09  
2.6451074036153282e-17  1.0000000000000000e+00  -2.8911285272922593e-01  3.1900289217566020e+00  -3.0896352081701535e+00  1.8973252029138703e+01  -3.6981390685005685e+01  1.8203669531857147e+02  -5.4949608375389096e+02  2.5855556563173545e+03  -1.0303124780315109e+04  5.0714239806964324e+04  -2.4324190477309743e+05  1.3023106130661804e+06  -7.1572685156197548e+06  4.2137557788898118e+07  -1.4181888681647206e-01  5.0488398160556225e-01  4.7795400639701023e-02  2.5753008541904180e-03  9.0603719559569345e-05  2.0392235601244510e-06  2.7129708191779630e-08  1.6086888148698362e-10  
-1.2727038665876216e-16  1.0000000000000000e+00  -1.8948316516246033e-03  2.9956132548807659e+00  -1.8996669349388193e-02  1.4933465884722798e+01  -2.0048627996416740e-01  1.0405906306889862e+02  -2.4237457306867900e+00  9.3075708159028784e+02  -3.3642461988763706e+01  1.0158096469336340e+04  -5.3069657699243498e+02  1.3079334053024728e+05  -9.4037893394390339e+03  1.9396863820500404e+06  -9.5359975414816640e-04  4.9895603912890840e-01  3.2490527890825902e-04  1.6455038916069828e-04  -2.5625258633687735e-06  1.2801219495879731e-06  1.7855543016453625e-07  4.0344881799783274e-09  
-5.9751118471395460e-17  1.0000000000000002e+00  2.2943415392044142e-01  3.1212513895614009e+00  2.3968266524250748e+00  1.7465377475930197e+01  2.7397806602227195e+01  1.5073484039614510e+02  3.7740984561582832e+02  1.8564832744855630e+03  6.3442663198762584e+03  3.0791377702769212e+04  1.2978334387180705e+05  6.5615849481528671e+05  3.2070336204316374e+06  1.7330591767152645e+07  1.1312853554902114e-01  5.0357571932686196e-01  -3.7967588896937084e-02  1.5548045395658715e-03  -4.2463939888930970e-05  7.6760386118984708e-07  -8.2983960266912289e-09  4.0610759008087701e-11  
-1.2472899746162393e-16  1.0000000000000002e+00  1.2645966894238517e-01  3.0370737376819044e+00  1.2818820158144570e+00  1.5727132577609293e+01  1.3814464562275447e+01  1.1775386442655181e+02  1.7288425830659875e+02  1.1791348433983762e+03  2.5275369979109396e+03  1.5068369395233152e+04  4.2870936763445461e+04  2.3765826726005157e+05  8.3623252753548522e+05  4.5044523477959558e+06  6.2942685029769324e-02  5.0123135395541873e-01  -2.1027632487441120e-02  4.5675995873682370e-04  -6.0038314506329034e-06  4.6404427553028238e-08  -1.9049726821020186e-10  3.2417104431469341e-13  
5.8213869420544733e-16  1.0000000000000000e+00  -3.0552362348740803e-02  3.0128599574880170e+00  -3.1102235793576516e-01  1.5204507089712180e+01  -3.3382871572940935e+00  1.0804123358681800e+02  -4.1130388365529505e+01  9.9356293106861733e+02  -5.8339537139140350e+02  1.1250102549476776e+04  -9.4352539083442662e+03  1.5178828915603529e+05  -1.7209106151440280e+05  2.3844933037773822e+06  -1.4831067900016096e-02  5.0271989221459301e-01  4.8383877312968811e-03  -4.1881082152625114e-04  1.8649177266171804e-05  7.9021289503350317e-07  -1.3713794313398523e-07  5.4026146671820634e-09  
1.4975237621179478e-16  1.0000000000000002e+00  1.6136184833283257e-01  3.0581498215022966e+00  1.6465536981503206e+00  1.6158202600078944e+01  1.7988362524939898e+01  1.2566468368444256e+02  2.3030751258130942e+02  1.3326051176989802e+03  3.4823900893876462e+03  1.8350185718218007e+04  6.1835573517074467e+04  3.1600937788321148e+05  1.2788475268249973e+06  6.5988901097971154e+06  8.0220074659612062e-02  5.0144425206905985e-01  -2.6831475117916177e-02  8.3556809628172963e-04  -1.7468206431974792e-05  2.3829557737443447e-07  -1.9255730476400737e-09  6.9777505578976016e-12  
-4.1640485299337813e-18  1.0000000000000000e+00  1.8599760445488486e-01  3.0812443416593194e+00  1.9168397187069464e+00  1.6619763456667851e+01  2.1321413039592539e+01  1.3421991309772994e+02  2.8079653818524815e+02  1.5045415482942328e+03  4.4205121650936662e+03  2.2242288361056348e+04  8.2829224687838461e+04  4.1627455288471596e+05  1.8334535091866008e+06  9.5404742576594353e+06  9.2036457815589348e-02  5.0280171270168206e-01  -3.0825116310856718e-02  9.5307825459989477e-04  -1.7675842326186001e-05  1.9744861289901240e-07  -1.2331216946901145e-09  3.3356070610316127e-12  
-1.8032205416487075e-17  9.9999999999999978e-01  -1.6995486534319101e-01  3.0659528508527525e+00  -1.7401443431717762e+00  1.6312572153672086e+01  -1.9127423678765432e+01  1.2848993963356153e+02  -2.4723657505271407e+02  1.3884645421880116e+03  -3.7894111425408250e+03  1.9588663520666287e+04  -6.8512199567626842e+04  3.4710404197708989e+05  -1.4495643769471855e+06  7.4833489102314347e+06  -8.4352110703868277e-02  5.0193037348290381e-01  2.8226383708103875e-02  8.6923876115838658e-04  1.7353705477992910e-05  2.2395851468769351e-07  1.7166523382367081e-09  5.9349129866052946e-12  
-1.7817419432098825e-16  9.9999999999999967e-01  -4.1874155289437004e-01  3.3294073361409775e+00  -4.5270799502571304e+00  2.2072602994953250e+01  -5.6256783829358795e+01  2.4536575222532761e+02  -8.8656349920216826e+02  4.0083820035237095e+03  -1.7752394881195269e+04  8.7331341903058259e+04  -4.4236631250188511e+05  2.3842073933469551e+06  -1.3362509366760664e+07  7.8366056940687582e+07  -2.1115948920022726e-01  4.9741208520182073e-01  7.2151858272786973e-02  7.8704595403502348e-03  5.0089613908776173e-04  1.8715181285109414e-05  3.7531633754765000e-07  3.1261210134758312e-09  
3.7153548631437218e-15  1.0000000000000004e+00  -1.5137691761453242e-01  3.0513047664710489e+00  -1.5410844700667707e+00  1.6018648377333829e+01  -1.6758535358220467e+01  1.2309276936220466e+02  -2.1294140760297719e+02  1.2821929960134198e+03  -3.1842931742724340e+03  1.7255033382723712e+04  -5.5702511371623827e+04  2.8931540464502381e+05  -1.1303381567424664e+06  5.8671643560808264e+06  -7.5303076806572222e-02  5.0131057536361245e-01  2.5178280497913406e-02  7.2953609599113586e-04  1.3854593566328555e-05  1.6454714999921029e-07  1.1058066565191296e-09  3.2106789640554703e-12  
4.4574304767974392e-17  1.0000000000000004e+00  -3.0165886671111442e-01  3.2074351994823695e+00  -3.2423327003659255e+00  1.9359732034505221e+01  -3.9252618545914451e+01  1.9034319321577038e+02  -5.9390255556226953e+02  2.7895898576326485e+03  -1.1418321579241734e+04  5.6674625054410099e+04  -2.7807442917886167e+05  1.5105382391922413e+06  -8.4742378165350463e+06  5.0758582075270131e+07  -1.4778378447015678e-01  5.0545515237296978e-01  4.9886652332890670e-02  2.7695974160990601e-03  9.3559176344526401e-05  1.9424093039085574e-06  2.3043118996082825e-08  1.2126581708592307e-10  
-1.0528551574416912e-16  9.9999999999999978e-01  -1.0950841587557600e-01  3.0271658056507778e+00  -1.1056856578129375e+00  1.5533072449834588e+01  -1.1828985408606105e+01  1.1431523040313985e+02  -1.4633408986033277e+02  1.1147066603386297e+03  -2.1040258237996622e+03  1.3742966734589072e+04  -3.4895485216926369e+04  2.0740902996355382e+05  -6.6140001238965511e+05  3.7373590502332789e+06  -5.4595764829183449e-02  5.0077784057842534e-01  1.8229382819558375e-02  3.6793240258646505e-04  4.5583080209689980e-06  3.4051013060820174e-08  1.4070897145311287e-10  2.4650034692869364e-13  
-1.2707656690264766e-16  9.9999999999999967e-01  -6.4337741167118406e-02  2.9903624701939964e+00  -6.4214770281329570e-01  1.4897514560746091e+01  -6.7067679519680468e+00  1.0415326176762493e+02  -7.9859031734165683e+01  9.4101020360368204e+02  -1.0879921152490633e+03  1.0469876398582084e+04  -1.6809261203030346e+04  1.3898766907816593e+05  -2.9147789909685886e+05  2.1522655842496809e+06  -3.1718614561737142e-02  4.9560046807909558e-01  1.0270330039217656e-02  8.6379460704019554e-04  7.3845260999864294e-05  7.8258975222403498e-06  5.4413926831854055e-07  1.4717074125562952e-08  
-9.1356017912938876e-17  1.0000000000000000e+00  2.4834153730865578e-03  3.0005253511267154e+00  2.5449519103861049e-02  1.5008511927949467e+01  2.7377017375634544e-01  1.0512811781586105e+02  3.3651188581981066e+00  9.4705781722737333e+02  4.7389268195810438e+01  1.0431231440549593e+04  7.5709936690224947e+02  1.3583651802639250e+05  1.3568681287819685e+04  2.0419119535847597e+06  1.1660871079338555e-03  5.0009345897895441e-01  -3.6370805622474466e-04  -9.5840383692530399e-06  -4.9860731766668035e-06  -7.6666377805728304e-07  4.9728247286889667e-10  5.8590959027411280e-10  
-5.6869896114409386e-17  1.0000000000000000e+00  -1.5195677474054331e-01  3.0562010601838026e+00  -1.5532438681777194e+00  1.6102012527113388e+01  -1.6991691677483058e+01  1.2449083601478456e+02  -2.1768139892864792e+02  1.3087133328167943e+03  -3.2906119957980864e+03  1.7837088512162340e+04  -5.8367656704018613e+04  3.0405496834377327e+05  -1.2052309942548799e+06  6.2938704646301623e+06  -7.5318961092114542e-02  5.0237214275597908e-01  2.5184672766355214e-02  5.5496590178792128e-04  6.7195847851350435e-06  4.6746676520685993e-08  1.7555821672400541e-10  2.7587159272705302e-13  
8.9272703314678856e-17  9.9999999999999978e-01  3.0933791998675120e-01  3.2300181706482189e+00  3.3720294348898689e+00  1.9881979707524788e+01  4.1875175867741504e+01  2.0295895207419420e+02  6.6078933835250746e+02  3.1556068583750302e+03  1.3550540028517418e+04  6.9686963228651017e+04  3.6160239541933360e+05  2.0713403765625593e+06  1.2403199666426469e+07  7.9363447327777565e+07  1.5014587724226161e-01  5.0790081366284046e-01  -5.0706816106989121e-02  2.5009262183699026e-03  -7.0708177262872283e-05  1.1560669297042268e-06  -1.0155132720461320e-08  3.7084072131420647e-11  
-6.3806379125667896e-17  1.0000000000000009e+00  -1.7204911290765021e-01  3.0671928949907716e+00  -1.7622185275096613e+00  1.6339715690949639e+01  -1.9385441936123776e+01  1.2901456476936175e+02  -2.5092039343963884e+02  1.3991623905667504e+03  -3.8540427546232195e+03  1.9830218386461085e+04  -6.9886241617336258e+04  3.5324238002182898e+05  -1.4842825282294475e+06  7.6596988007858871e+06  -8.5381439237639412e-02  5.0187369490607769e-01  2.8565971144502704e-02  9.0849635859149163e-04  2.0323960974000748e-05  3.0770973444327938e-07  2.7755841328695781e-09  1.1116766507650158e-11  
-2.6711792934281395e-16  1.0000000000000000e+00  -3.1457924538815168e-01  3.2078783118238108e+00  -3.3526058686039542e+00  1.9380063714163676e+01  -4.0105006587563729e+01  1.8999029598819655e+02  -5.9604312448359440e+02  2.7465712242662985e+03  -1.1146664037128983e+04  5.4167973316051663e+04  -2.6035739720803921e+05  1.3755945551117184e+06  -7.4803900590796815e+06  4.3215096056110114e+07  -1.5566131042550346e-01  5.0232164153540038e-01  5.2557527114820569e-02  3.6795009922770214e-03  1.6897425128260026e-04  5.1722813791770603e-06  9.3964772466273759e-08  7.4824626782730032e-10  
1.4977356920693596e-16  1.0000000000000000e+00  1.5365071320419724e-01  3.0553128584212534e+00  1.5682802915344785e+00  1.6090974365623172e+01  1.7123579057941011e+01  1.2434369189657671e+02  2.1884741199221122e+02  1.3060994082222114e+03  3.2984168974088902e+03  1.7774427876136768e+04  5.8289136838437618e+04  3.0218627952582954e+05  1.1979976492863167e+06  6.2294142140308525e+06  7.6286579278053199e-02  5.0192849426283759e-01  -2.5514013318080550e-02  6.5221600321949569e-04  -9.5650073341458189e-06  8.1855863590619022e-08  -3.8203821535675541e-10  7.5468301838693849e-13  
-4.0003574284430148e-15  1.0000000000000002e+00  1.3607068135222156e-01  3.0427649712831846e+00  1.3820423474104737e+00  1.5841278859879838e+01  1.4951979633781942e+01  1.1981546928694482e+02  1.8831347779136038e+02  1.2184867180404817e+03  2.7788477230597655e+03  1.5894447086964728e+04  4.7732321766504523e+04  2.5695219182208006e+05  9.4623109038885206e+05  5.0069492113997797e+06  6.7689295575816891e-02  5.0138165369085963e-01  -2.2621760114070254e-02  5.3550160074852869e-04  -7.6240082214125417e-06  6.5882060313559288e-08  -3.2077709709822984e-10  6.7981226781012654e-13  
-6.1118632216463871e-16  1.0000000000000000e+00  -2.4457111184389682e-01  2.9937528299100742e+00  -2.3341549328345228e+00  1.5428892074533639e+01  -2.3418879174860841e+01  1.1717965373942918e+02  -2.7159839796333307e+02  1.2061199786008624e+03  -3.6762482876827289e+03  1.5828667096277150e+04  -5.7729624820929632e+04  2.5268396997233704e+05  -1.0411618851957328e+06  4.7383100082635982e+06  -1.2791646710763557e-01  4.6477156630488858e-01  4.0343362638766193e-02  8.8377116504281209e-03  1.0869871174092880e-03  8.0435171514324781e-05  3.7344702040863176e-06  8.2844457464949620e-08  
2.5431822307413364e-16  1.0000000000000002e+00  -4.0961912260903781e-02  2.9916177142412672e+00  -4.1043511414547296e-01  1.4892397645876018e+01  -4.3056783321055878e+00  1.0375150802505262e+02  -5.1495404468279517e+01  9.3016912252886311e+02  -7.0429855984243352e+02  1.0214532018914595e+04  -1.0912276367735360e+04  1.3301084429370295e+05  -1.8947347057773554e+05  2.0074413831218490e+06  -2.0095980355907463e-02  4.9706060996968721e-01  6.5042761108617501e-03  5.4772519361402942e-04  4.4540094606964993e-05  2.4170568628494018e-06  1.2212145213349717e-07  3.4161287028027665e-09  
-1.2895294826224522e-16  1.0000000000000000e+00  -1.5453819981549763e-01  3.0545266272669256e+00  -1.5758096169409737e+00  1.6080059023808168e+01  -1.7183256669498295e+01  1.2418567522494092e+02  -2.1924306653121772e+02  1.3032813861618474e+03  -3.2974893735418191e+03  1.7711492201230332e+04  -5.8122269506016222e+04  3.0048446709053236e+05  -1.1907591577337291e+06  6.1758626472874405e+06  -7.6803196777874519e-02  5.0161433213795781e-01  2.5685977104616464e-02  7.1738963392218354e-04  1.2432304804195973e-05  1.3092267513241986e-07  7.6366432262155316e-10  1.8842177720173472e-12  
5.5405095292373390e-18  9.9999999999999967e-01  9.3127531020265414e-02  3.0204068937852036e+00  9.3842062216975330e-01  1.5396284305182011e+01  9.9970912533869178e+00  1.1186395857596462e+02  1.2278594319939558e+02  1.0689189431180469e+03  1.7464893908829295e+03  1.2814449778839356e+04  2.8535967388197285e+04  1.8672151398691465e+05  5.3041446983128577e+05  3.2296489770988212e+06  4.6435854248972480e-02  5.0075115276888205e-01  -1.5497253852624448e-02  2.3474880187571707e-04  -2.0923131303495229e-06  1.1143971111056226e-08  -3.3042893577577350e-11  4.2152198263015822e-14  
-4.4226747977713734e-17  1.0000000000000002e+00  4.4319586849669285e-01  3.2975903025112707e+00  4.6126973316920337e+00  2.1374585190574638e+01  5.4338117347477834e+01  2.2685041543051810e+02  7.9716152627903068e+02  3.4410755794351899e+03  1.4566446091204343e+04  6.7900995911294667e+04  3.2481281571828650e+05  1.6447604516337782e+06  8.6271500882956944e+06  4.7174229175009355e+07  2.3194802063253997e-01  4.8025092171837386e-01  -7.8549423602327487e-02  1.2381937275810993e-02  -1.2074449803574927e-03  7.2890526230814663e-05  -2.5138017733331854e-06  3.8737450182512442e-08  
1.3796608937157620e-17  9.9999999999999978e-01  4.5907681478798076e-03  2.9735979323619883e+00  3.5288554818080672e-02  1.4603123880313154e+01  2.6027463922898386e-01  9.9461078028859248e+01  1.8534175364469752e+00  8.6262485084104480e+02  9.2321458328027344e+00  9.0548599675399873e+03  -8.4375043078494798e+01  1.1122012299450771e+05  -4.9490827041788189e+03  1.5606435320282427e+06  3.5579562256876918e-03  4.9370369312686185e-01  -1.5695628619533588e-03  9.7639082213904071e-04  6.8806735134614171e-05  1.0396014783544404e-05  1.0505159392526399e-06  9.5156775769225587e-08  
1.5804563894749596e-16  1.0000000000000004e+00  -1.4097178732522136e-01  3.0464894435264580e+00  -1.4341956338063544e+00  1.5913872799811532e+01  -1.5562013055228968e+01  1.2111334637909283e+02  -1.9689482229065644e+02  1.2433112369524645e+03  -2.9244304614105913e+03  1.6421406796163559e+04  -5.0670779646326548e+04  2.6948818808020477e+05  -1.0156125048839727e+06  5.3414609881588100e+06  -7.0066961790668889e-02  5.0161695327803923e-01  2.3420152321243417e-02  5.5147186971655148e-04  7.7465141677140595e-06  6.4986633314526339e-08  3.0212247523796327e-10  6.0242652742428260e-13  
-4.4849318000152017e-17  9.9999999999999889e-01  5.7745712535864691e-01  3.7074276146524112e+00  7.2306636510496594e+00  3.3442833473442839e+01  1.2415433059509549e+02  6.3104364249050400e+02  3.3900782743831646e+03  2.1030044767834381e+04  1.4186847143162877e+05  1.0360876198586426e+06  8.0116305286594080e+06  6.4793737725019842e+07  5.4196597702014935e+08  4.6522581168886356e+09  2.7679241885626521e-01  4.9863051771697464e-01  -9.3788992411843033e-02  1.3728271359579368e-02  -1.7254069002809113e-03  1.4667201001958283e-04  -7.0905325218814096e-06  1.4602439899557547e-07  
6.7104793209498570e-16  1.0000000000000000e+00  -8.3015416887258678e-02  2.9924153000171314e+00  -8.2458598813148298e-01  1.4956037138233860e+01  -8.5792731387540648e+00  1.0533765975490920e+02  -1.0193043702264717e+02  9.6390864162617936e+02  -1.3886736505101055e+03  1.0927292803987235e+04  -2.1511778709002581e+04  1.4868672603458082e+05  -3.7515162836846063e+05  2.3727196752552879e+06  -4.1419090072121537e-02  4.9456884834859877e-01  1.3538570091966436e-02  1.1825999926378956e-03  8.0100215001062861e-05  4.6509159486150955e-06  1.9976793620987033e-07  4.2733612987411211e-09  
1.5805102555287658e-16  1.0000000000000002e+00  6.6697730570588712e-02  2.9715994659476110e+00  6.6419316856561927e-01  1.4627073745023827e+01  6.8754876260815605e+00  1.0053382756744237e+02  8.0643033232231289e+01  8.8917209703171261e+02  1.0761240032765661e+03  9.6509243014606054e+03  1.6201144626132553e+04  1.2462280245289391e+05  2.7249217791029118e+05  1.8726524405076704e+06  3.2118815015030090e-02  4.9066906101887048e-01  -9.9399838795727301e-03  1.6413658831693307e-03  -1.7934654940733965e-04  2.0206734504196613e-05  -1.5140236329387806e-06  4.4701471643375077e-08  
-9.1697541217675231e-17  1.0000000000000000e+00  2.3772783276119741e-01  3.1262307417649371e+00  2.4828270405208266e+00  1.7579971425760121e+01  2.8406680459372321e+01  1.5301406753364137e+02  3.9221433815239675e+02  1.9042429194555248e+03  6.6165287773651689e+03  3.1905247519015647e+04  1.3591584689184336e+05  6.8555713715488766e+05  3.3714102093078843e+06  1.8209334039292868e+07  1.1745646518668401e-01  5.0296753003108197e-01  -3.9440322268921142e-02  1.8216379712087684e-03  -5.6473266340285092e-05  1.1106572955448114e-06  -1.2444083496925610e-08  6.0207463393851238e-11  
9.0114327638642411e-17  1.0000000000000004e+00  -1.3590633340974695e-01  3.0442169765446443e+00  -1.3822163799754503e+00  1.5864769268991560e+01  -1.4982356391725359e+01  1.2019042526232228e+02  -1.8917676296063226e+02  1.2252792436130260e+03  -2.8007551325460404e+03  1.6037306645278353e+04  -4.8307578865167212e+04  2.6042620404741802e+05  -9.6253341390844877e+05  5.1035373754282696e+06  -6.7520474031414354e-02  5.0174504429278699e-01  2.2564084707588070e-02  4.7176576495984218e-04  5.5836343560949540e-06  3.8789900965724127e-08  1.4842268609588936e-10  2.4263522074585200e-13  
